Tue, Oct 01, 2019
2:54:16 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
132.5500000	-3973.0000000	0.0004501	0.0004501	0.0004501	0.0004180	-0.0004501	-0.0004501	-0.0004501	-0.0004160	0.1966187	0.2228281	-0.3736611	-0.4167889	-0.1978073	-0.2249313	0.3729295	0.4153031
134.0800000	4170.0000000	0.0004501	0.0004501	0.0004501	0.0004091	-0.0004501	-0.0004501	-0.0004488	-0.0004070	0.1979039	0.2482348	0.4520769	0.3406114	-0.1991497	-0.2506036	-0.4522434	-0.3394196
135.3800000	121.8600006	0.0004501	0.0004501	0.0004501	0.0004501	-0.0004501	-0.0004501	-0.0004501	-0.0004501	0.1516958	0.1794563	0.0310066	-0.0242158	-0.1527528	-0.1813044	-0.0321447	0.0239464
136.7600000	-3972.0000000	0.0004401	0.0004501	0.0004366	0.0003954	-0.0004378	-0.0004501	-0.0004344	-0.0003936	0.2038948	0.2373452	-0.3615823	-0.3979194	-0.2041678	-0.2395612	0.3590036	0.3965352
138.4300000	4169.0000000	0.0004302	0.0004443	0.0004268	0.0003866	-0.0004279	-0.0004421	-0.0004245	-0.0003847	0.2010592	0.2598018	0.4323685	0.3213667	-0.2011965	-0.2608908	-0.4319364	-0.3203393
139.6750000	121.9300003	0.0004501	0.0004501	0.0004501	0.0004501	-0.0004501	-0.0004501	-0.0004501	-0.0004501	0.1628392	0.1927620	0.0332039	-0.0263200	-0.1640166	-0.1948144	-0.0343769	0.0261293
140.9800000	-3972.0000000	0.0004169	0.0004305	0.0004137	0.0003744	-0.0004149	-0.0004283	-0.0004116	-0.0003726	0.2048664	0.2411499	-0.3421006	-0.3804131	-0.2051299	-0.2420700	0.3396057	0.3790579
142.6350000	4169.0000000	0.0004076	0.0004209	0.0004045	0.0003661	-0.0004056	-0.0004189	-0.0004023	-0.0003644	0.2021252	0.2605725	0.4137296	0.3038592	-0.2022615	-0.2616630	-0.4133647	-0.3028994
143.8900000	122.1800003	0.0004501	0.0004501	0.0004501	0.0004501	-0.0004501	-0.0004501	-0.0004501	-0.0004501	0.1744613	0.2066510	0.0354929	-0.0285232	-0.1756955	-0.2088011	-0.0366993	0.0283908
145.2100000	-3972.0000000	0.0003952	0.0004081	0.0003922	0.0003547	-0.0003933	-0.0004060	-0.0003902	-0.0003531	0.2057321	0.2427415	-0.3238944	-0.3640854	-0.2059974	-0.2436646	0.3214889	0.3628004
