Mon, Sep 30, 2019
12:58:14 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
131.0250000	122.0500031	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002368	-0.0002321	-0.0002723	0.0000329	-0.0009067	-0.0010249	-0.0004104	0.0001401
132.3000000	-3976.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001015	-0.0001010	-0.0011694	-0.0009107	-0.0010220	-0.0011472	0.0004783	0.0010937
133.8700000	4169.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001387	-0.0000832	0.0006685	0.0009508	-0.0010589	-0.0012411	-0.0013524	-0.0007008
135.1750000	121.9899979	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0002057	-0.0001944	-0.0002654	0.0000256	-0.0009177	-0.0010427	-0.0004134	0.0001387
136.6050000	-3975.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000634	-0.0000583	-0.0011635	-0.0009302	-0.0010356	-0.0011644	0.0004776	0.0010856
138.3100000	4168.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001013	-0.0000408	0.0006729	0.0009325	-0.0010783	-0.0012667	-0.0013676	-0.0007228
139.7100000	122.0899963	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001718	-0.0001621	-0.0002642	0.0000031	-0.0009354	-0.0010694	-0.0004230	0.0001274
141.0200000	-3975.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000347	-0.0000210	-0.0011645	-0.0009505	-0.0010589	-0.0011936	0.0004782	0.0010865
142.7700000	4167.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000591	0.0000066	0.0006888	0.0009224	-0.0010985	-0.0012904	-0.0013740	-0.0007318
144.1750000	122.0299988	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001364	-0.0001147	-0.0002545	-0.0000044	-0.0009546	-0.0010909	-0.0004229	0.0001304
145.4700000	-3974.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000021	0.0000217	-0.0011639	-0.0009679	-0.0010871	-0.0012247	0.0004741	0.0010880
147.1750000	4168.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000240	0.0000541	0.0006980	0.0009091	-0.0011206	-0.0013150	-0.0013808	-0.0007366
148.5000000	121.8199997	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0001084	-0.0000822	-0.0002497	-0.0000155	-0.0009831	-0.0011180	-0.0004291	0.0001285
149.8300000	-3974.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000391	0.0000678	-0.0011578	-0.0009880	-0.0011178	-0.0012547	0.0004821	0.0010985
151.3950000	4167.0000000	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	0.0000130	0.0000969	0.0007121	0.0009048	-0.0011461	-0.0013459	-0.0013930	-0.0007388
152.7300000	121.8399963	0.0000010	0.0000010	0.0000010	0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000010	-0.0000731	-0.0000442	-0.0002443	-0.0000218	-0.0010047	-0.0011470	-0.0004363	0.0001339
