Tue, Oct 01, 2019
1:18:55 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
132.4600000	-3975.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1007702	0.1139855	-0.1866763	-0.2250542	-0.1013677	-0.1152993	0.1856462	0.2246616
134.0700000	4167.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1014930	0.1268801	0.2260297	0.1868965	-0.1020972	-0.1282858	-0.2274773	-0.1876115
135.3900000	122.0999985	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.0780898	0.0921316	0.0155890	-0.0126325	-0.0786354	-0.0933365	-0.0167370	0.0119672
136.7500000	-3974.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1068402	0.1212261	-0.1863883	-0.2271638	-0.1074772	-0.1225839	0.1853592	0.2268184
138.4050000	4168.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1077249	0.1344002	0.2282044	0.1866014	-0.1083575	-0.1358394	-0.2296599	-0.1872964
139.7000000	122.0400009	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.0836892	0.0988377	0.0166965	-0.0137097	-0.0842730	-0.1000850	-0.0178564	0.0130639
140.9550000	-3973.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1131047	0.1286925	-0.1860988	-0.2293655	-0.1137600	-0.1300782	0.1850624	0.2290451
142.5150000	4167.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1138639	0.1418271	0.2303807	0.1863163	-0.1145536	-0.1433342	-0.2318455	-0.1869890
143.8100000	121.8799973	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.0893127	0.1055697	0.0177995	-0.0148141	-0.0899275	-0.1068597	-0.0189647	0.0141959
145.0800000	-3974.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1194576	0.1362795	-0.1858232	-0.2316221	-0.1201443	-0.1377075	0.1847838	0.2313457
146.6300000	4166.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1202931	0.1496062	0.2326876	0.1860418	-0.1210276	-0.1511560	-0.2341538	-0.1866841
147.9450000	122.1900024	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.0952447	0.1126820	0.0190019	-0.0159412	-0.0958859	-0.1140104	-0.0201687	0.0153631
149.3650000	-3972.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1263013	0.1444806	-0.1855445	-0.2341014	-0.1270524	-0.1459640	0.1845241	0.2338760
150.9150000	4167.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1273287	0.1580996	0.2352289	0.1857777	-0.1280604	-0.1596495	-0.2366887	-0.1863995
152.2100000	122.1800003	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1017366	0.1204600	0.0202889	-0.0172003	-0.1024046	-0.1218109	-0.0214560	0.0166453
153.5600000	-3972.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1332839	0.1528065	-0.1853172	-0.2366533	-0.1340386	-0.1543037	0.1843009	0.2364597
155.2650000	4165.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1345418	0.1668088	0.2378600	0.1855376	-0.1352764	-0.1683490	-0.2393158	-0.1861512
156.7000000	122.2900009	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1085767	0.1286615	0.0216536	-0.0185307	-0.1092814	-0.1300416	-0.0228217	0.0179822
158.0500000	-3973.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1407509	0.1617186	-0.1851011	-0.2394135	-0.1415125	-0.1632045	0.1840939	0.2392224
159.6250000	4166.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1416916	0.1754390	0.2405183	0.1853279	-0.1424369	-0.1769765	-0.2419517	-0.1859408
160.9250000	121.8300018	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1149916	0.1363409	0.0229034	-0.0198265	-0.1156807	-0.1376880	-0.0240515	0.0192546
162.2150000	-3972.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1474264	0.1697000	-0.1849228	-0.2419474	-0.1481937	-0.1711761	0.1839388	0.2417434
163.8550000	4165.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1485045	0.1836949	0.2430968	0.1851376	-0.1492903	-0.1852506	-0.2445199	-0.1857688
165.1200000	121.9800034	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1214741	0.1441327	0.0242174	-0.0211086	-0.1222105	-0.1455176	-0.0253464	0.0205564
166.4400000	-3972.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1544545	0.1781159	-0.1847614	-0.2446309	-0.1552888	-0.1796644	0.1838092	0.2444962
168.1050000	4165.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1556820	0.1923961	0.2458380	0.1849945	-0.1565179	-0.1939787	-0.2472605	-0.1855910
169.5350000	121.9899979	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1286419	0.1527587	0.0256600	-0.0225222	-0.1294437	-0.1541885	-0.0267814	0.0220083
170.8450000	-3972.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1622815	0.1874905	-0.1846350	-0.2476491	-0.1631708	-0.1890595	0.1836870	0.2475383
172.4350000	4165.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1634795	0.2018447	0.2488434	0.1848822	-0.1643962	-0.2035065	-0.2502901	-0.1854328
173.7600000	121.8199997	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1360637	0.1616669	0.0271294	-0.0239871	-0.1369175	-0.1631565	-0.0282556	0.0235283
175.0350000	-3971.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1701182	0.1968529	-0.1845449	-0.2506876	-0.1710529	-0.1984838	0.1836084	0.2506754
176.7400000	4164.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1717634	0.2118575	0.2520314	0.1847817	-0.1727102	-0.2135414	-0.2534909	-0.1853007
178.0200000	122.2699966	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1440224	0.1712259	0.0287372	-0.0255269	-0.1449230	-0.1727544	-0.0298649	0.0251066
179.3250000	-3970.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1785224	0.2068898	-0.1844761	-0.2539626	-0.1794905	-0.2085523	0.1835389	0.2540157
180.9650000	4164.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1801641	0.2220118	0.2552888	0.1847057	-0.1811427	-0.2237243	-0.2567834	-0.1852021
182.2700000	122.2200012	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1522303	0.1810691	0.0303516	-0.0271555	-0.1531516	-0.1826234	-0.0314959	0.0267600
183.5400000	-3970.0000000	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1871253	0.2171562	-0.1844418	-0.2573499	-0.1881078	-0.2188390	0.1834947	0.2574346
185.1200000	4164.0000000	0.0002251	0.0002251	0.0002251	0.0002234	-0.0002251	-0.0002251	-0.0002251	-0.0002225	0.1886071	0.2321987	0.2585564	0.1831414	-0.1896033	-0.2339492	-0.2601015	-0.1828831
186.4900000	121.9100037	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1606958	0.1912146	0.0319875	-0.0288415	-0.1616331	-0.1927916	-0.0331472	0.0284980
187.7900000	-3970.0000000	0.0002251	0.0002251	0.0002251	0.0002174	-0.0002251	-0.0002251	-0.0002251	-0.0002166	0.1959024	0.2276248	-0.1844315	-0.2517645	-0.1969223	-0.2293721	0.1834723	0.2509605
189.4550000	4164.0000000	0.0002251	0.0002251	0.0002251	0.0002135	-0.0002251	-0.0002251	-0.0002251	-0.0002127	0.1977718	0.2432381	0.2620779	0.1749917	-0.1987861	-0.2450109	-0.2636908	-0.1748251
190.7300000	122.0899963	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1692898	0.2015389	0.0336824	-0.0305255	-0.1703917	-0.2033346	-0.0348980	0.0302866
192.1450000	-3969.0000000	0.0002251	0.0002251	0.0002251	0.0002079	-0.0002251	-0.0002251	-0.0002251	-0.0002072	0.2052616	0.2387604	-0.1844409	-0.2440957	-0.2062783	-0.2405227	0.1834525	0.2433939
193.8250000	4164.0000000	0.0002251	0.0002251	0.0002251	0.0002041	-0.0002251	-0.0002251	-0.0002251	-0.0002034	0.2072833	0.2546767	0.2656991	0.1672969	-0.2083240	-0.2564879	-0.2673945	-0.1671516
195.0850000	121.9300003	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1786731	0.2127534	0.0354555	-0.0323612	-0.1798021	-0.2145997	-0.0367225	0.0321857
196.5450000	-3969.0000000	0.0002224	0.0002251	0.0002210	0.0001988	-0.0002216	-0.0002251	-0.0002199	-0.0001981	0.2122449	0.2503654	-0.1810230	-0.2367527	-0.2125693	-0.2521726	0.1791443	0.2361687
198.1600000	4163.0000000	0.0002188	0.0002251	0.0002174	0.0001956	-0.0002180	-0.0002249	-0.0002163	-0.0001949	0.2105400	0.2660282	0.2598568	0.1603058	-0.2108408	-0.2675958	-0.2602877	-0.1600746
199.6150000	122.2399979	0.0002251	0.0002251	0.0002251	0.0002251	-0.0002251	-0.0002251	-0.0002251	-0.0002251	0.1886960	0.2246812	0.0373065	-0.0342507	-0.1897565	-0.2264660	-0.0386375	0.0341389
201.1000000	-3969.0000000	0.0002127	0.0002194	0.0002115	0.0001902	-0.0002120	-0.0002187	-0.0002104	-0.0001895	0.2126855	0.2556677	-0.1733282	-0.2297003	-0.2130090	-0.2566562	0.1713423	0.2291297
202.9000000	4164.0000000	0.0002090	0.0002155	0.0002077	0.0001868	-0.0002082	-0.0002149	-0.0002066	-0.0001861	0.2111106	0.2668385	0.2517349	0.1530851	-0.2114136	-0.2679143	-0.2522730	-0.1528824
204.4000000	121.9300003	0.0002251	0.0002251	0.0002251	0.0002149	-0.0002251	-0.0002251	-0.0002251	-0.0002141	0.1995004	0.2374772	0.0391755	-0.0346118	-0.2005621	-0.2393029	-0.0406213	0.0344098
205.8500000	-3969.0000000	0.0002033	0.0002097	0.0002021	0.0001817	-0.0002026	-0.0002090	-0.0002010	-0.0001811	0.2131599	0.2563297	-0.1658088	-0.2226657	-0.2134892	-0.2573527	0.1637601	0.2222421
207.7500000	4163.0000000	0.0001996	0.0002059	0.0001984	0.0001784	-0.0001989	-0.0002053	-0.0001973	-0.0001778	0.2117483	0.2670977	0.2437949	0.1462196	-0.2120424	-0.2682275	-0.2444036	-0.1459887
209.2000000	122.2200012	0.0002251	0.0002251	0.0002251	0.0002038	-0.0002251	-0.0002251	-0.0002251	-0.0002030	0.2108491	0.2508052	0.0410385	-0.0346164	-0.2119414	-0.2527341	-0.0426453	0.0344764
210.7000000	-3967.0000000	0.0001943	0.0002005	0.0001933	0.0001736	-0.0001937	-0.0001999	-0.0001922	-0.0001731	0.2136884	0.2569577	-0.1586738	-0.2157676	-0.2140118	-0.2580279	0.1565144	0.2155069
212.4500000	4162.0000000	0.0001911	0.0001971	0.0001900	0.0001708	-0.0001904	-0.0001966	-0.0001889	-0.0001702	0.2124560	0.2673074	0.2362192	0.1399554	-0.2127428	-0.2685207	-0.2369500	-0.1397536
213.9500000	121.9199982	0.0002169	0.0002239	0.0002159	0.0001938	-0.0002161	-0.0002232	-0.0002146	-0.0001931	0.2140488	0.2625242	0.0408630	-0.0345424	-0.2143637	-0.2636797	-0.0423490	0.0344784
215.4500000	-3967.0000000	0.0001862	0.0001922	0.0001853	0.0001664	-0.0001856	-0.0001916	-0.0001841	-0.0001659	0.2142662	0.2575064	-0.1523720	-0.2093213	-0.2145884	-0.2586374	0.1500310	0.2092055
217.1500000	4162.0000000	0.0001833	0.0001891	0.0001823	0.0001637	-0.0001826	-0.0001886	-0.0001811	-0.0001633	0.2132617	0.2674469	0.2288080	0.1342148	-0.2135478	-0.2688026	-0.2296920	-0.1340828
218.7000000	122.0199966	0.0002067	0.0002135	0.0002059	0.0001847	-0.0002060	-0.0002129	-0.0002045	-0.0001842	0.2146630	0.2627812	0.0401512	-0.0342841	-0.2149793	-0.2640335	-0.0417924	0.0342966
220.1500000	-3968.0000000	0.0001787	0.0001846	0.0001780	0.0001598	-0.0001782	-0.0001841	-0.0001768	-0.0001594	0.2149012	0.2579822	-0.1466149	-0.2029807	-0.2152454	-0.2591926	0.1440903	0.2030685
221.9500000	4162.0000000	0.0001760	0.0001818	0.0001753	0.0001574	-0.0001756	-0.0001816	-0.0001742	-0.0001572	0.2141721	0.2674670	0.2214732	0.1291194	-0.2145211	-0.2690262	-0.2224985	-0.1289307
223.4500000	121.9700012	0.0001976	0.0002042	0.0001970	0.0001766	-0.0001970	-0.0002037	-0.0001954	-0.0001762	0.2152952	0.2628885	0.0391745	-0.0337691	-0.2157649	-0.2643124	-0.0409089	0.0339757
224.9000000	-3967.0000000	0.0001719	0.0001777	0.0001714	0.0001538	-0.0001716	-0.0001774	-0.0001702	-0.0001536	0.2155456	0.2583091	-0.1413949	-0.1965882	-0.2160660	-0.2596675	0.1387015	0.1970002
226.6500000	4162.0000000	0.0001693	0.0001750	0.0001687	0.0001515	-0.0001688	-0.0001748	-0.0001674	-0.0001513	0.2153110	0.2673886	0.2134174	0.1239792	-0.2156630	-0.2692724	-0.2145828	-0.1239672
228.1500000	121.8700027	0.0001889	0.0001954	0.0001885	0.0001690	-0.0001884	-0.0001951	-0.0001868	-0.0001687	0.2162021	0.2629955	0.0376418	-0.0330736	-0.2166573	-0.2645968	-0.0397119	0.0332145
229.6500000	-3967.0000000	0.0001655	0.0001712	0.0001651	0.0001481	-0.0001651	-0.0001710	-0.0001637	-0.0001480	0.2164113	0.2586937	-0.1361326	-0.1894253	-0.2169920	-0.2601202	0.1329543	0.1898513
231.4000000	4163.0000000	0.0001632	0.0001689	0.0001629	0.0001461	-0.0001628	-0.0001690	-0.0001613	-0.0001461	0.2166649	0.2671527	0.2044793	0.1188692	-0.2169747	-0.2694546	-0.2058568	-0.1191396
232.9000000	121.8199997	0.0001812	0.0001877	0.0001811	0.0001623	-0.0001808	-0.0001876	-0.0001792	-0.0001622	0.2172084	0.2629868	0.0356693	-0.0320979	-0.2177013	-0.2647516	-0.0381545	0.0320259
234.4000000	-3968.0000000	0.0001598	0.0001657	0.0001598	0.0001433	-0.0001597	-0.0001657	-0.0001582	-0.0001433	0.2173059	0.2590180	-0.1306983	-0.1815401	-0.2180442	-0.2603947	0.1268961	0.1817103
236.1500000	4162.0000000	0.0001580	0.0001638	0.0001580	0.0001417	-0.0001577	-0.0001642	-0.0001562	-0.0001419	0.2180861	0.2666446	0.1941807	0.1132460	-0.2183661	-0.2694537	-0.1957658	-0.1138923
237.6500000	121.9700012	0.0001749	0.0001814	0.0001752	0.0001569	-0.0001747	-0.0001816	-0.0001731	-0.0001570	0.2181706	0.2628114	0.0334250	-0.0308730	-0.2188186	-0.2646218	-0.0363525	0.0303997
239.1000000	-3968.0000000	0.0001554	0.0001616	0.0001559	0.0001397	-0.0001556	-0.0001618	-0.0001540	-0.0001399	0.2180891	0.2593341	-0.1240241	-0.1723155	-0.2191523	-0.2603067	0.1195115	0.1717225
240.9000000	4163.0000000	0.0001544	0.0001602	0.0001548	0.0001388	-0.0001542	-0.0001614	-0.0001527	-0.0001392	0.2192869	0.2656803	0.1821785	0.1069946	-0.2196390	-0.2689893	-0.1836634	-0.1070671
242.4000000	122.0100021	0.0001706	0.0001773	0.0001716	0.0001535	-0.0001708	-0.0001779	-0.0001690	-0.0001538	0.2188159	0.2623667	0.0312781	-0.0297060	-0.2196924	-0.2638807	-0.0344963	0.0285240
243.8500000	-3968.0000000	0.0001530	0.0001604	0.0001543	0.0001380	-0.0001537	-0.0001598	-0.0001518	-0.0001384	0.2185005	0.2595195	-0.1144654	-0.1609347	-0.2200524	-0.2595177	0.1090988	0.1586335
245.7500000	4163.0000000	0.0001532	0.0001593	0.0001544	0.0001383	-0.0001533	-0.0001611	-0.0001517	-0.0001391	0.2198661	0.2638485	0.1668155	0.0963128	-0.2203560	-0.2677460	-0.1671498	-0.0974892
247.2000000	121.9800034	0.0001696	0.0001763	0.0001718	0.0001533	-0.0001704	-0.0001774	-0.0001683	-0.0001536	0.2186526	0.2613750	0.0296269	-0.0288724	-0.2199914	-0.2619993	-0.0327804	0.0270697
248.8000000	-3968.0000000	0.0001540	0.0001609	0.0001567	0.0001397	-0.0001556	-0.0001611	-0.0001533	-0.0001400	0.2179859	0.2598214	-0.0992437	-0.1457643	-0.2202891	-0.2573759	0.0928849	0.1405520
250.6500000	4163.0000000	0.0001564	0.0001616	0.0001588	0.0001416	-0.0001567	-0.0001644	-0.0001551	-0.0001422	0.2188732	0.2605208	0.1470436	0.0800514	-0.2195899	-0.2643311	-0.1460453	-0.0778070
252.2000000	122.0100021	0.0001742	0.0001807	0.0001785	0.0001584	-0.0001759	-0.0001823	-0.0001734	-0.0001587	0.2167073	0.2590652	0.0288363	-0.0291002	-0.2186973	-0.2579445	-0.0312515	0.0265281
253.8000000	-3967.0000000	0.0001607	0.0001681	0.0001660	0.0001469	-0.0001638	-0.0001680	-0.0001608	-0.0001472	0.2155290	0.2588443	-0.0761286	-0.1260407	-0.2185917	-0.2528497	0.0695326	0.1166903
255.5500000	4163.0000000	0.0001664	0.0001705	0.0001712	0.0001513	-0.0001671	-0.0001750	-0.0001655	-0.0001523	0.2149982	0.2546301	0.1215448	0.0573833	-0.2164967	-0.2581526	-0.1181859	-0.0528319
257.0500000	122.0199966	0.0001864	0.0001924	0.0001944	0.0001709	-0.0001898	-0.0001955	-0.0001871	-0.0001718	0.2119382	0.2542940	0.0287740	-0.0305208	-0.2146827	-0.2507868	-0.0297148	0.0259625
258.6000000	-3968.0000000	0.0001753	0.0001830	0.0001850	0.0001618	-0.0001808	-0.0001885	-0.0001768	-0.0001624	0.2100008	0.2547427	-0.0470979	-0.1031311	-0.2136134	-0.2437016	0.0411771	0.0878540
