Thu, Oct 03, 2019
1:17:56 PM

Temperature (K)	B-Field (Gauss)	sample current AB	sample current AD	sample current AC	sample current BD	sample current -AB	sample current -AD	sample current -AC	sample current -BD	Voltage CD	Voltage BC	Voltage BD	Voltage AC	Voltage -CD	Voltage -BC	Voltage -BD	Voltage -AC	
164.7550000	121.9000015	0.0003980	0.0004106	0.0003961	0.0003562	-0.0003961	-0.0004087	-0.0003938	-0.0003546	0.2099297	0.2577131	0.0425319	-0.0321651	-0.2108942	-0.2590067	-0.0430801	0.0326091
166.0450000	-3969.0000000	0.0003097	0.0003194	0.0003079	0.0002775	-0.0003084	-0.0003180	-0.0003064	-0.0002764	0.2085515	0.2484542	-0.2520689	-0.2998590	-0.2095580	-0.2496790	0.2503693	0.2996000
167.7450000	4162.0000000	0.0003036	0.0003130	0.0003017	0.0002719	-0.0003021	-0.0003117	-0.0003001	-0.0002708	0.2062954	0.2636178	0.3286716	0.2237462	-0.2071891	-0.2649294	-0.3281239	-0.2225502
169.1950000	122.0000000	0.0003747	0.0003866	0.0003729	0.0003352	-0.0003730	-0.0003849	-0.0003708	-0.0003338	0.2102435	0.2581947	0.0425277	-0.0325219	-0.2111403	-0.2594225	-0.0429114	0.0328819
170.4750000	-3968.0000000	0.0002948	0.0003040	0.0002922	0.0002640	-0.0002936	-0.0003027	-0.0002908	-0.0002630	0.2091228	0.2495333	-0.2391036	-0.2889480	-0.2100499	-0.2506986	0.2374480	0.2887062
172.0500000	4162.0000000	0.0002894	0.0002984	0.0002875	0.0002592	-0.0002881	-0.0002972	-0.0002861	-0.0002581	0.2069160	0.2640590	0.3170917	0.2130721	-0.2077570	-0.2653202	-0.3166122	-0.2119455
173.4650000	122.1500015	0.0003537	0.0003648	0.0003518	0.0003164	-0.0003521	-0.0003633	-0.0003499	-0.0003150	0.2105143	0.2586285	0.0424984	-0.0328353	-0.2113684	-0.2598154	-0.0430636	0.0331525
174.7400000	-3967.0000000	0.0002811	0.0002898	0.0002793	0.0002516	-0.0002799	-0.0002886	-0.0002780	-0.0002507	0.2096365	0.2505123	-0.2283986	-0.2789628	-0.2105309	-0.2516562	0.2268173	0.2787780
176.3500000	4161.0000000	0.0002758	0.0002844	0.0002740	0.0002469	-0.0002746	-0.0002833	-0.0002727	-0.0002461	0.2075166	0.2644846	0.3061686	0.2028794	-0.2083285	-0.2657224	-0.3058363	-0.2019463
177.6500000	122.0699997	0.0003346	0.0003452	0.0003329	0.0002992	-0.0003331	-0.0003437	-0.0003311	-0.0002980	0.2107894	0.2590536	0.0424882	-0.0331309	-0.2116390	-0.2602293	-0.0430693	0.0334229
178.9450000	-3968.0000000	0.0002685	0.0002768	0.0002668	0.0002403	-0.0002674	-0.0002757	-0.0002656	-0.0002394	0.2101091	0.2514112	-0.2181402	-0.2698120	-0.2109972	-0.2525432	0.2165957	0.2696701
180.4800000	4161.0000000	0.0002637	0.0002719	0.0002621	0.0002360	-0.0002626	-0.0002709	-0.0002608	-0.0002352	0.2080528	0.2648658	0.2964899	0.1938160	-0.2088550	-0.2660877	-0.2962066	-0.1929299
181.8100000	122.0100021	0.0003171	0.0003271	0.0003155	0.0002835	-0.0003157	-0.0003257	-0.0003138	-0.0002823	0.2110588	0.2594587	0.0424613	-0.0334044	-0.2118964	-0.2606271	-0.0430583	0.0336775
183.2200000	-3967.0000000	0.0002563	0.0002643	0.0002548	0.0002294	-0.0002554	-0.0002633	-0.0002536	-0.0002286	0.2105610	0.2522601	-0.2082935	-0.2610645	-0.2114334	-0.2533864	0.2067855	0.2609659
184.7500000	4160.0000000	0.0002519	0.0002597	0.0002503	0.0002253	-0.0002508	-0.0002587	-0.0002491	-0.0002246	0.2085844	0.2652312	0.2869463	0.1849694	-0.2093708	-0.2664411	-0.2867772	-0.1841849
186.0800000	121.9199982	0.0003003	0.0003098	0.0002989	0.0002685	-0.0002991	-0.0003086	-0.0002972	-0.0002674	0.2113402	0.2598678	0.0424295	-0.0336582	-0.2121599	-0.2610214	-0.0430458	0.0339359
